fecha,hora,turno,linea,sku,origen,tipo_evento,descripcion,firmado_por
2026-07-01,23:51,noche,L3,GAL-3800,HMI,Ajuste de proceso,ajuste de contrapresión,A. Quintero
2026-07-02,00:01,noche,L1,ENV-1000,Bitácora,Ajuste de proceso,ajuste de contrapresión,D. Valencia
2026-07-02,00:15,noche,L1,ENV-1000,HMI,Paro no programado,paro por falta de resina en tolva,M. Ocampo
2026-07-02,01:31,noche,L3,GAL-3800,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-07-02,02:26,noche,L3,GAL-3800,Bitácora,Inspección de calidad,revisión dimensional de rutina,M. Ocampo
2026-07-02,02:28,noche,L2,BAN-250,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,C. Ramírez
2026-07-02,02:53,noche,L2,BAN-250,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,M. Ocampo
2026-07-02,03:24,noche,L3,GAL-3800,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,C. Ramírez
2026-07-02,04:07,noche,L3,GAL-3800,HMI,Inspección de calidad,revisión dimensional de rutina,A. Quintero
2026-07-02,05:10,noche,L1,ENV-1000,HMI,Alarma HMI,alarma de dosificador,L. Betancur
2026-07-02,05:28,noche,L3,GAL-3800,HMI,Mantenimiento correctivo,ajuste de cierre del molde,J. Peláez
2026-07-02,06:03,mañana,L1,ENV-1000,Bitácora,Arranque de turno,arranque con precalentamiento del molde,L. Betancur
2026-07-02,12:29,mañana,L1,ENV-1000,HMI,Arranque de turno,arranque con precalentamiento del molde,A. Quintero
2026-07-02,15:06,tarde,L2,BAN-250,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,A. Quintero
2026-07-02,15:46,tarde,L2,BAN-250,Bitácora,Ajuste de proceso,ajuste de contrapresión,A. Quintero
2026-07-02,16:56,tarde,L3,GAL-3800,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",J. Peláez
2026-07-02,19:12,tarde,L2,BAN-250,Bitácora,Alarma HMI,falla de sensor de posición del husillo,L. Betancur
2026-07-02,19:21,tarde,L3,GAL-3800,HMI,Alarma HMI,alarma de temperatura de zona 3,D. Valencia
2026-07-02,19:23,tarde,L3,GAL-3800,HMI,Paro no programado,paro por falta de resina en tolva,J. Peláez
2026-07-02,20:11,tarde,L2,BAN-250,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,D. Valencia
2026-07-02,21:42,tarde,L3,GAL-3800,Bitácora,Paro no programado,paro por atasco en la banda de salida,M. Ocampo
2026-07-02,22:07,noche,L2,BAN-250,HMI,Paro no programado,paro por atasco en la banda de salida,A. Quintero
2026-07-02,23:09,noche,L2,BAN-250,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,C. Ramírez
2026-07-02,23:19,noche,L1,ENV-1000,HMI,Mantenimiento correctivo,ajuste de cierre del molde,M. Ocampo
2026-07-02,23:32,noche,L1,ENV-1000,HMI,Mantenimiento correctivo,ajuste de cierre del molde,C. Ramírez
2026-07-03,00:45,noche,L1,ENV-500,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,A. Quintero
2026-07-03,03:03,noche,L3,GAL-3800,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,A. Quintero
2026-07-03,06:10,mañana,L2,BAN-250,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,L. Betancur
2026-07-03,09:00,mañana,L1,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,M. Ocampo
2026-07-03,09:40,mañana,L1,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,A. Quintero
2026-07-03,11:57,mañana,L1,ENV-500,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,L. Betancur
2026-07-03,12:11,mañana,L2,BAN-250,HMI,Alarma HMI,alarma de temperatura de zona 3,J. Peláez
2026-07-03,14:48,tarde,L3,GAL-3800,Bitácora,Paro no programado,paro por falta de resina en tolva,A. Quintero
2026-07-03,15:01,tarde,L3,GAL-3800,Bitácora,Ajuste de proceso,ajuste de contrapresión,L. Betancur
2026-07-03,17:24,tarde,L2,BAN-250,HMI,Paro no programado,paro eléctrico breve,L. Betancur
2026-07-03,17:55,tarde,L2,BAN-250,Bitácora,Inspección de calidad,revisión dimensional de rutina,L. Betancur
2026-07-03,18:15,tarde,L2,BAN-250,Bitácora,Inspección de calidad,revisión dimensional de rutina,A. Quintero
2026-07-03,18:48,tarde,L3,GAL-3800,HMI,Alarma HMI,presión de inyección fuera de banda,L. Betancur
2026-07-03,21:11,tarde,L2,BAN-250,Bitácora,Inspección de calidad,revisión dimensional de rutina,D. Valencia
2026-07-03,22:49,noche,L3,GAL-3800,HMI,Inspección de calidad,revisión dimensional de rutina,C. Ramírez
2026-07-03,23:12,noche,L1,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,D. Valencia
2026-07-03,23:19,noche,L1,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-07-03,23:39,noche,L3,GAL-3800,HMI,Inspección de calidad,revisión dimensional de rutina,D. Valencia
2026-07-04,00:30,noche,L3,ENV-500,HMI,Alarma HMI,falla de sensor de posición del husillo,J. Peláez
2026-07-04,00:44,noche,L1,ENV-500,HMI,Arranque de turno,arranque con precalentamiento del molde,L. Betancur
2026-07-04,01:01,noche,L1,ENV-500,Bitácora,Paro no programado,paro por falta de resina en tolva,C. Ramírez
2026-07-04,02:47,noche,L1,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-07-04,04:15,noche,L1,ENV-500,Bitácora,Alarma HMI,falla de sensor de posición del husillo,C. Ramírez
2026-07-04,06:03,mañana,L1,ENV-500,Bitácora,Paro no programado,paro por atasco en la banda de salida,L. Betancur
2026-07-04,09:35,mañana,L3,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-07-04,09:44,mañana,L3,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,A. Quintero
2026-07-04,10:44,mañana,L2,TAP-38,HMI,Paro no programado,paro por falta de resina en tolva,L. Betancur
2026-07-04,11:21,mañana,L3,ENV-500,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-07-04,13:37,mañana,L1,ENV-500,Bitácora,Inspección de calidad,revisión dimensional de rutina,L. Betancur
2026-07-04,13:37,mañana,L2,TAP-38,Bitácora,Alarma HMI,presión de inyección fuera de banda,D. Valencia
2026-07-04,13:59,mañana,L3,ENV-500,HMI,Alarma HMI,alarma de temperatura de zona 3,C. Ramírez
2026-07-04,14:47,tarde,L2,TAP-38,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,M. Ocampo
2026-07-04,15:32,tarde,L2,TAP-38,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,J. Peláez
2026-07-04,19:52,tarde,L2,TAP-38,HMI,Inspección de calidad,revisión dimensional de rutina,J. Peláez
2026-07-04,20:57,tarde,L2,TAP-38,HMI,Alarma HMI,alarma de temperatura de zona 3,L. Betancur
2026-07-04,22:44,noche,L3,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,M. Ocampo
2026-07-04,22:52,noche,L3,ENV-500,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-07-04,23:05,noche,L1,ENV-500,Bitácora,Arranque de turno,arranque con precalentamiento del molde,M. Ocampo
2026-07-04,23:23,noche,L3,ENV-500,Bitácora,Ajuste de proceso,ajuste de contrapresión,M. Ocampo
2026-07-04,23:56,noche,L3,ENV-500,HMI,Paro no programado,paro eléctrico breve,J. Peláez
2026-07-05,01:56,noche,L2,TAP-38,HMI,Paro no programado,paro eléctrico breve,C. Ramírez
2026-07-05,04:49,noche,L2,TAP-38,HMI,Arranque de turno,arranque normal del equipo,J. Peláez
2026-07-05,04:56,noche,L1,ENV-500,Bitácora,Alarma HMI,presión de inyección fuera de banda,J. Peláez
2026-07-05,05:58,noche,L1,ENV-500,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-07-05,07:19,mañana,L1,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,J. Peláez
2026-07-05,07:28,mañana,L2,TAP-38,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,L. Betancur
2026-07-05,09:39,mañana,L1,ENV-500,Bitácora,Paro no programado,paro por falta de resina en tolva,A. Quintero
2026-07-05,09:49,mañana,L2,TAP-38,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,L. Betancur
2026-07-05,10:10,mañana,L2,TAP-38,HMI,Ajuste de proceso,ajuste de contrapresión,J. Peláez
2026-07-05,13:14,mañana,L2,TAP-38,HMI,Inspección de calidad,muestreo de peso conforme al plan,A. Quintero
2026-07-05,13:28,mañana,L2,TAP-38,HMI,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-07-05,14:05,tarde,L2,TAP-38,HMI,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-07-05,14:30,tarde,L2,TAP-38,Bitácora,Alarma HMI,falla de sensor de posición del husillo,J. Peláez
2026-07-05,15:00,tarde,L2,TAP-38,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",A. Quintero
2026-07-05,20:32,tarde,L2,TAP-38,HMI,Alarma HMI,presión de inyección fuera de banda,D. Valencia
2026-07-05,22:37,noche,L1,ENV-500,Bitácora,Paro no programado,paro por atasco en la banda de salida,D. Valencia
2026-07-05,22:53,noche,L1,ENV-500,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,L. Betancur
2026-07-05,23:57,noche,L2,TAP-38,HMI,Paro no programado,paro eléctrico breve,J. Peláez
2026-07-06,00:15,noche,L2,TAP-38,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,J. Peláez
2026-07-06,00:35,noche,L3,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,D. Valencia
2026-07-06,01:18,noche,L2,TAP-38,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,M. Ocampo
2026-07-06,02:36,noche,L2,TAP-38,HMI,Alarma HMI,falla de sensor de posición del husillo,L. Betancur
2026-07-06,06:49,mañana,L1,ENV-500,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,M. Ocampo
2026-07-06,07:08,mañana,L3,ENV-500,HMI,Arranque de turno,arranque normal del equipo,M. Ocampo
2026-07-06,07:52,mañana,L1,ENV-500,HMI,Paro no programado,paro por falta de resina en tolva,M. Ocampo
2026-07-06,08:12,mañana,L3,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,A. Quintero
2026-07-06,08:57,mañana,L1,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-07-06,09:43,mañana,L3,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,L. Betancur
2026-07-06,11:31,mañana,L3,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,M. Ocampo
2026-07-06,13:34,mañana,L1,ENV-500,Bitácora,Alarma HMI,falla de sensor de posición del husillo,M. Ocampo
2026-07-06,14:23,tarde,L2,TAP-38,Bitácora,Alarma HMI,alarma de dosificador,L. Betancur
2026-07-06,14:31,tarde,L3,ENV-500,HMI,Paro no programado,paro eléctrico breve,A. Quintero
2026-07-06,16:37,tarde,L2,TAP-38,Bitácora,Inspección de calidad,revisión dimensional de rutina,M. Ocampo
2026-07-06,17:05,tarde,L3,ENV-500,HMI,Paro no programado,paro por falta de resina en tolva,J. Peláez
2026-07-06,17:07,tarde,L3,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,L. Betancur
2026-07-06,17:51,tarde,L2,TAP-38,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",A. Quintero
2026-07-06,18:34,tarde,L2,TAP-38,HMI,Ajuste de proceso,ajuste de contrapresión,M. Ocampo
2026-07-06,18:41,tarde,L1,ENV-500,Bitácora,Alarma HMI,presión de inyección fuera de banda,M. Ocampo
2026-07-06,18:57,tarde,L2,TAP-38,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",D. Valencia
2026-07-06,19:36,tarde,L1,ENV-500,Bitácora,Paro no programado,paro por atasco en la banda de salida,A. Quintero
2026-07-06,20:26,tarde,L1,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,J. Peláez
2026-07-06,23:28,noche,L3,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,C. Ramírez
2026-07-06,23:50,noche,L2,TAP-38,HMI,Alarma HMI,alarma de temperatura de zona 3,J. Peláez
2026-07-07,00:56,noche,L1,ENV-500,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,D. Valencia
2026-07-07,01:32,noche,L1,ENV-500,HMI,Alarma HMI,falla de sensor de posición del husillo,J. Peláez
2026-07-07,02:04,noche,L2,BAN-250,Bitácora,Arranque de turno,arranque con precalentamiento del molde,D. Valencia
2026-07-07,02:54,noche,L2,BAN-250,HMI,Ajuste de proceso,ajuste de contrapresión,L. Betancur
2026-07-07,03:10,noche,L1,ENV-500,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
2026-07-07,03:24,noche,L1,ENV-500,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,C. Ramírez
2026-07-07,06:31,mañana,L3,ENV-500,HMI,Mantenimiento correctivo,ajuste de cierre del molde,A. Quintero
2026-07-07,07:47,mañana,L2,BAN-250,HMI,Arranque de turno,arranque normal del equipo,M. Ocampo
2026-07-07,10:24,mañana,L2,BAN-250,HMI,Inspección de calidad,revisión dimensional de rutina,J. Peláez
2026-07-07,10:52,mañana,L2,BAN-250,HMI,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-07-07,11:11,mañana,L2,BAN-250,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,L. Betancur
2026-07-07,13:23,mañana,L3,ENV-500,Bitácora,Alarma HMI,presión de inyección fuera de banda,J. Peláez
2026-07-07,15:46,tarde,L1,ENV-500,HMI,Paro no programado,paro por falta de resina en tolva,D. Valencia
2026-07-07,16:26,tarde,L3,ENV-500,HMI,Arranque de turno,arranque normal del equipo,D. Valencia
2026-07-07,18:21,tarde,L3,ENV-500,HMI,Arranque de turno,arranque normal del equipo,J. Peláez
2026-07-07,18:23,tarde,L3,ENV-500,HMI,Ajuste de proceso,ajuste de contrapresión,L. Betancur
2026-07-07,18:27,tarde,L1,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,M. Ocampo
2026-07-07,19:01,tarde,L1,ENV-500,HMI,Arranque de turno,arranque normal del equipo,C. Ramírez
2026-07-07,20:21,tarde,L1,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,D. Valencia
2026-07-07,21:30,tarde,L3,ENV-500,HMI,Mantenimiento correctivo,ajuste de cierre del molde,C. Ramírez
2026-07-07,23:05,noche,L2,BAN-250,HMI,Paro no programado,paro eléctrico breve,D. Valencia
2026-07-08,00:00,noche,L2,BAN-250,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,M. Ocampo
2026-07-08,00:11,noche,L1,ENV-500,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,L. Betancur
2026-07-08,02:19,noche,L1,ENV-500,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,C. Ramírez
2026-07-08,03:32,noche,L2,BAN-250,HMI,Alarma HMI,alarma de temperatura de zona 3,J. Peláez
2026-07-08,08:03,mañana,L2,BAN-250,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",D. Valencia
2026-07-08,09:37,mañana,L2,BAN-250,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,J. Peláez
2026-07-08,12:22,mañana,L2,BAN-250,HMI,Arranque de turno,arranque normal del equipo,J. Peláez
2026-07-08,13:25,mañana,L2,BAN-250,Bitácora,Paro no programado,paro por atasco en la banda de salida,C. Ramírez
2026-07-08,15:47,tarde,L3,ENV-500,Bitácora,Paro no programado,paro por atasco en la banda de salida,C. Ramírez
2026-07-08,17:09,tarde,L3,ENV-500,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,C. Ramírez
2026-07-08,18:45,tarde,L3,ENV-500,Bitácora,Alarma HMI,presión de inyección fuera de banda,C. Ramírez
2026-07-08,19:06,tarde,L3,ENV-500,Bitácora,Alarma HMI,alarma de temperatura de zona 3,A. Quintero
2026-07-08,19:28,tarde,L3,ENV-500,Bitácora,Alarma HMI,alarma de temperatura de zona 3,A. Quintero
2026-07-08,22:55,noche,L1,ENV-500,Bitácora,Alarma HMI,presión de inyección fuera de banda,D. Valencia
2026-07-08,23:31,noche,L1,ENV-500,HMI,Alarma HMI,falla de sensor de posición del husillo,M. Ocampo
2026-07-09,00:21,noche,L3,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,J. Peláez
2026-07-09,00:32,noche,L2,BAN-250,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-07-09,00:44,noche,L2,BAN-250,HMI,Mantenimiento correctivo,ajuste de cierre del molde,J. Peláez
2026-07-09,00:50,noche,L3,ENV-500,HMI,Arranque de turno,arranque con precalentamiento del molde,C. Ramírez
2026-07-09,02:00,noche,L3,ENV-500,Bitácora,Inspección de calidad,revisión dimensional de rutina,M. Ocampo
2026-07-09,02:18,noche,L3,ENV-500,HMI,Alarma HMI,alarma de dosificador,M. Ocampo
2026-07-09,03:00,noche,L3,ENV-500,Bitácora,Paro no programado,paro eléctrico breve,J. Peláez
2026-07-09,04:34,noche,L1,ENV-1000,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,A. Quintero
2026-07-09,06:49,mañana,L3,ENV-500,HMI,Alarma HMI,alarma de dosificador,J. Peláez
2026-07-09,07:39,mañana,L1,ENV-1000,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-07-09,07:51,mañana,L1,ENV-1000,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,A. Quintero
2026-07-09,08:34,mañana,L1,ENV-1000,Bitácora,Paro no programado,paro por falta de resina en tolva,J. Peláez
2026-07-09,08:47,mañana,L1,ENV-1000,Bitácora,Alarma HMI,falla de sensor de posición del husillo,C. Ramírez
2026-07-09,10:52,mañana,L3,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,A. Quintero
2026-07-09,11:01,mañana,L1,ENV-1000,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,A. Quintero
2026-07-09,12:25,mañana,L3,ENV-500,HMI,Paro no programado,paro por falta de resina en tolva,J. Peláez
2026-07-09,16:54,tarde,L2,BAN-250,HMI,Mantenimiento correctivo,ajuste de cierre del molde,L. Betancur
2026-07-09,17:08,tarde,L2,BAN-250,HMI,Paro no programado,paro eléctrico breve,A. Quintero
2026-07-09,17:13,tarde,L2,BAN-250,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,M. Ocampo
2026-07-09,17:51,tarde,L3,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,J. Peláez
2026-07-09,19:16,tarde,L3,ENV-500,HMI,Ajuste de proceso,ajuste de contrapresión,C. Ramírez
2026-07-09,19:46,tarde,L2,BAN-250,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",A. Quintero
2026-07-09,22:26,noche,L1,ENV-1000,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-07-09,22:42,noche,L2,BAN-250,HMI,Ajuste de proceso,ajuste de contrapresión,M. Ocampo
2026-07-10,00:03,noche,L2,BAN-250,HMI,Alarma HMI,alarma de temperatura de zona 3,A. Quintero
2026-07-10,00:24,noche,L3,ENV-500,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",M. Ocampo
2026-07-10,03:03,noche,L1,ENV-1000,Bitácora,Inspección de calidad,revisión dimensional de rutina,A. Quintero
2026-07-10,03:31,noche,L3,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-07-10,04:11,noche,L1,ENV-1000,HMI,Alarma HMI,presión de inyección fuera de banda,J. Peláez
2026-07-10,04:34,noche,L3,ENV-500,HMI,Mantenimiento correctivo,ajuste de cierre del molde,A. Quintero
2026-07-10,05:03,noche,L2,BAN-250,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-07-10,05:40,noche,L1,ENV-1000,Bitácora,Paro no programado,paro por atasco en la banda de salida,L. Betancur
2026-07-10,06:07,mañana,L1,ENV-1000,HMI,Paro no programado,paro eléctrico breve,J. Peláez
2026-07-10,06:25,mañana,L2,BAN-250,HMI,Alarma HMI,alarma de dosificador,J. Peláez
2026-07-10,06:37,mañana,L1,ENV-1000,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,J. Peláez
2026-07-10,07:17,mañana,L3,ENV-500,Bitácora,Inspección de calidad,revisión dimensional de rutina,M. Ocampo
2026-07-10,08:35,mañana,L2,BAN-250,Bitácora,Alarma HMI,alarma de temperatura de zona 3,J. Peláez
2026-07-10,08:53,mañana,L3,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-07-10,09:21,mañana,L1,ENV-1000,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,A. Quintero
2026-07-10,10:12,mañana,L2,BAN-250,HMI,Arranque de turno,arranque con precalentamiento del molde,J. Peláez
2026-07-10,10:52,mañana,L3,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,D. Valencia
2026-07-10,11:01,mañana,L3,ENV-500,HMI,Paro no programado,paro por falta de resina en tolva,C. Ramírez
2026-07-10,12:55,mañana,L2,BAN-250,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,M. Ocampo
2026-07-10,13:17,mañana,L3,ENV-500,HMI,Mantenimiento correctivo,ajuste de cierre del molde,C. Ramírez
2026-07-10,13:32,mañana,L2,BAN-250,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",J. Peláez
